water_source_clean,water_source_category,water_tech_clean,clean_adm1,clean_adm2,clean_adm3,status_clean,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,local_population,served_population,crucialness,pressure,staleness_score,latitude,longitude,chirps_30_precipitation,ndvi_30_NDVI,lst_30_LST_Day_1km,pop_population,risk_score
Borehole/Tubewell,Well,Public Tapstand,Kakamega,Shinyalu,Isukha South,"Functional, needs repair",9530.826758776917,8711.994203224916,1841.4275383151792,9815.8757826513,1457.2889033961385,2628.0,187.0,0.0711567732115677,0.6233333333333333,67.73253763292519,0.201662,34.784633,6.13734245300293,0.7962,22.79000000000002,9.388647079467772,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Shinyalu,Isukha North,Non-Functional,19278.070644672043,13275.291393451933,167.0150493664392,19925.65407975652,23194.683661113304,1488.0,359.0,0.241263440860215,1.1966666666666668,95.20161708859428,0.3751,34.90403,5.596832275390625,0.78105,22.375000000000057,5.043881893157959,1
Protected Well,Well,Public Tapstand,Bungoma,Likuyani,Likuyani,"Functional, needs repair",33865.08121296749,11478.63403218827,1962.8502841661527,28792.126751750973,16287.719664170943,1500.0,489.0,0.326,1.63,67.64719069136274,0.728718,35.117118,5.193853378295898,0.7917500000000001,21.20500000000004,3.648844003677368,1
Protected Well,Well,Public Tapstand,Kakamega,Malava,South Kabras,"Functional, needs repair",12241.041241311565,7097.310810965245,411.987437716717,12582.68390196685,19916.87057743391,2540.0,201.0,0.0791338582677165,0.67,67.68985071090341,0.396072,34.765117,6.706940174102783,0.7585500000000001,23.095000000000027,6.9824748039245605,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama West,Non-Functional,7553.570400454143,4473.7302781099215,1039.4615630113092,21416.336553129466,4467.329203476704,2536.0,155.0,0.0611198738170347,0.5166666666666667,93.47692016632294,0.245125,34.561386,5.864280700683594,0.76465,23.75500000000005,5.803908824920654,1
Protected Well,Well,Motorized Pump - Electric,Siaya,Ugunja,Sigomere,Non-Functional,4229.396918921709,6501.769489378458,745.4649302251311,42717.43311882764,4389.754932861745,2133.0,237.0,0.1111111111111111,0.79,95.11163322434358,0.19432,34.376579,5.357344627380371,0.7347,24.49000000000001,5.438487529754639,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Matungu,Koyonzo,Non-Functional,9135.102023857084,5349.665065311718,2647.371537130416,37498.25336693106,8688.050911323247,959.0,171.0,0.1783107403545359,0.57,95.081657507361,0.313315,34.414467,7.242537498474121,0.7654500000000001,24.50500000000005,4.678111553192139,1
Undefined Well,Well,Public Tapstand,Bungoma,Likuyani,Nzoia,"Functional, needs repair",23904.37593311056,9022.51693638849,3265.198014904482,39147.9033314113,9963.543091607437,2169.0,148.0,0.0682342093130474,0.4933333333333333,67.73253763292519,0.805673,35.06403,4.744063377380371,0.7537,21.56500000000005,6.290773391723633,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Lurambi,Butsotso East,Non-Functional,2849.099142734648,2290.230167516649,2873.1305294207373,4271.712083023804,11362.248134060794,2753.0,266.0,0.0966218670541227,0.8866666666666667,93.32971041054398,0.30591,34.718885,5.963113784790039,0.75915,23.180000000000007,7.032206058502197,1
Borehole/Tubewell,Well,Hand Pump,Homa Bay,Ndhiwa,Kanyamwa Kologi,Non-Functional,35751.82297779636,3193.6525268281503,190.31716391634035,37165.97580574957,9176.621647849885,649.0,263.0,0.4052388289676425,0.8766666666666667,21.20010348772129,-0.697467,34.43507,2.351365327835083,0.7493000000000001,24.495000000000005,1.3398356437683103,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Lurambi,Butsotso Central,Non-Functional,399.9086302641691,10244.74748403365,124.9602330540402,12045.692552057257,7332.420715421399,2728.0,279.0,0.1022727272727272,0.93,99.96848364814444,0.281057,34.641813,5.963113784790039,0.653,23.50500000000005,6.074596881866455,1
Protected Well,Well,Hand Pump - Afridev,Kisumu,Nyando,Ahero,Functional,9515.789807271512,8263.82177791016,5161.359416274487,20938.76968317393,8682.520030098838,3363.0,409.0,0.1216176033303598,1.3633333333333333,24.639793457669043,-0.241635,34.88221,2.117335796356201,0.65275,26.470000000000027,3.723790168762207,2
Borehole/Tubewell,Well,Hand Pump - Afridev,Busia,Matayos,Bukhayo West,Non-Functional,2981.50911150304,8563.557273158614,4243.905535403299,10878.691872833004,10073.89541150923,2234.0,621.0,0.2779767233661593,2.07,95.35177941889322,0.37359,34.119522,4.185003757476807,0.72435,25.635000000000048,2.864380359649658,2
Protected Well,Well,Motorized Pump - Electric,Migori,Rongo,South Kamagambo,Non-Functional,28866.794507630857,12431.196943662351,1091.443770569835,29517.87338969248,8909.468264047302,1357.0,504.0,0.3714075165806927,1.68,94.15708138374455,-0.882113,34.60754,3.134058713912964,0.7644000000000001,23.640000000000043,3.787256240844727,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama West,Non-Functional,5825.588662664613,8620.39448103098,1707.5349416856022,16832.574026544582,3209.824586683917,2055.0,193.0,0.0939172749391727,0.6433333333333333,93.44745965125956,0.247702,34.602982,6.020668029785156,0.7465,23.75500000000005,6.032591819763184,1
Protected Well,Well,Hand Pump,Busia,Teso North,Ang'Urai East,Non-Functional,21868.142420775614,357.313699286556,564.4366651058555,42871.04802247824,5819.571369656323,1188.0,209.0,0.1759259259259259,0.6966666666666667,30.66496237727884,0.7451,34.3833,4.905233860015869,0.75495,24.435,2.41199254989624,1
Protected Well,Well,Motorized Pump - Electric,Siaya,Ugenya,North Ugenya,Non-Functional,3304.695721931236,5961.486258122506,945.4694217112104,29633.3979677368,3729.548772291661,1317.0,212.0,0.1609719058466211,0.7066666666666667,93.47692016632294,0.260135,34.259026,4.093811988830566,0.7654000000000001,24.485000000000014,3.7414472103118896,1
Undefined Well,Well,Public Tapstand,Nyamira,West Mugirango,Nyamaiya,"Functional, needs repair",21808.48435578808,8980.84785672352,64.40990919445493,21821.68877672057,7318.306719304964,3513.0,865.0,0.2462282949046399,2.8833333333333333,67.58325106711824,-0.516935,34.89225,4.15018892288208,0.73585,21.95500000000004,12.964670181274414,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Malava,West Kabras,Non-Functional,16573.298493431223,9606.737777313658,2241.717449712017,16821.0423451375,19231.198335970013,1728.0,525.0,0.3038194444444444,1.75,92.48045400359356,0.435345,34.745121,6.205867767333984,0.7251000000000001,23.58500000000004,5.544562816619873,2
Borehole/Tubewell,Well,Public Tapstand,Busia,Teso South,Chakol North,Non-Functional,8355.050840750626,24.011922691506005,1982.1061546522285,13373.905669506785,13747.71650279907,2024.0,274.0,0.1353754940711462,0.9133333333333332,93.65387840316104,0.550813,34.177662,5.085587024688721,0.65085,25.340000000000032,4.586104869842529,1
Protected Well,Well,Motorized Pump - Electric,Migori,Kuria West,Bukira Centrl/Ikerege,Non-Functional,59832.374532795184,6282.390834102401,2256.023692751281,62890.98466417023,3706.5970777694656,1421.0,525.0,0.3694581280788177,1.75,93.62436211731712,-1.207553,34.585083,2.193331003189087,0.7140000000000001,23.19500000000005,2.9568028450012207,1
Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Siaya,Ugenya,Ukwala,"Functional, not in use",6049.009787889047,763.4078328802378,557.7403420536749,33417.95497602836,7590.101670999437,1373.0,199.0,0.144938091769847,1.1566666666666667,67.73253763292519,0.189514,34.208089,4.093811988830566,0.75565,24.69500000000005,4.447586536407471,1
Protected Well,Well,Hand Pump - Nira,Busia,Butula,Marachi North,Non-Functional,5729.414443252552,2047.898234807774,2321.810960674979,34478.3261707693,9761.985201276257,1642.0,128.0,0.0779537149817296,0.4266666666666667,24.709793795095106,0.377916,34.387138,5.799739360809326,0.7503500000000001,24.735000000000014,4.928145408630371,1
Borehole/Tubewell,Well,Public Tapstand,Siaya,Alego Usonga,North Alego,"Functional, not in use",9121.209601407936,1988.281264533536,2855.5711483166865,49477.345221346266,2744.837635054508,1113.0,542.0,0.4869721473495058,1.8066666666666664,67.60455755734841,0.075767,34.305145,3.4507060050964355,0.75265,24.840000000000032,3.5808346271514893,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marenyo - Shianda,Non-Functional,5601.216838136712,7338.40730361125,1768.2129258253428,32393.71321101168,6322.024821865308,2342.0,206.0,0.0879590093936806,0.6866666666666666,95.4119106487592,0.160497,34.485802,5.61196231842041,0.7574500000000001,23.745000000000005,9.29096508026123,1
Protected Well,Well,Motorized Pump - Electric,Bungoma,Bumula,Bumula,Non-Functional,8660.65864572587,8831.441097256702,665.1222306641898,42175.24062834966,9759.38407656296,2102.0,751.0,0.357278782112274,2.5033333333333334,94.09774098205156,0.546647,34.475925,5.27638578414917,0.71835,24.525000000000038,5.858726978302002,3
Protected Well,Well,Motorized Pump - Electric,Bungoma,Kanduyi,East Sang'Alo,Non-Functional,13185.177102046691,7771.911179263565,10102.045936316445,27635.61649435098,13699.683872695996,1336.0,1233.0,0.9229041916167664,4.11,93.6834039943942,0.520937,34.673103,5.079361438751221,0.71325,23.82000000000005,5.22540807723999,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Malava,Butali/Chegulo,Non-Functional,23799.16104195072,18044.26471410308,3762.862181522119,24190.82760934573,12618.35307916575,1806.0,770.0,0.4263565891472868,2.566666666666667,87.07689634022002,0.496993,34.796563,5.496464252471924,0.7432000000000001,23.510000000000048,4.44691276550293,1
Protected Well,Well,Public Tapstand,Nyamira,Kitutu Masaba,Kemera,"Functional, not in use",6849.854534169499,257.57819346479766,687.7790672297106,9498.706518889712,13440.843586817333,3086.0,602.0,0.1950745301360985,2.006666666666667,67.68985071090341,-0.653936,34.851732,4.0021281242370605,0.7905500000000001,20.14500000000004,8.331757545471191,2
Protected Well,Well,Public Tapstand,Kakamega,Khwisero,Kisa East,"Functional, not in use",9469.526908384109,1807.4570737987856,1982.5594797243195,20662.226986166403,6409.5443056103095,2437.0,108.0,0.0443167829298317,0.36,67.73253763292519,0.133876,34.638527,5.462062358856201,0.7379,23.49000000000001,5.754628658294678,1
Protected Well,Well,Motorized Pump - Electric,Bungoma,Tongaren,Naitiri/Kabuyefwe,Non-Functional,27359.986620548032,2126.479029535481,2162.057330627264,52269.32782243095,19360.50700185502,1521.0,830.0,0.5456936226166995,2.7666666666666666,95.35177941889322,0.795525,34.89011,4.601985454559326,0.776,22.24000000000001,5.705150127410889,2
Borehole/Tubewell,Well,Public Tapstand,Busia,Butula,Marachi North,Non-Functional,5590.024661821399,1770.3861421814725,2062.782382453858,35652.53507518913,8607.339186356558,2460.0,180.0,0.073170731707317,0.6,67.60455755734841,0.377045,34.397883,5.799739360809326,0.69765,24.495000000000005,5.175456523895264,1
Protected Well,Well,Public Tapstand,Nyamira,Kitutu Masaba,Kemera,"Functional, not in use",5418.678620628413,283.72070737265403,640.4104495101695,8034.505909911208,14827.93495779681,3473.0,570.0,0.1641232363950475,1.9,67.5619512919165,-0.661554,34.839551,4.0021281242370605,0.76295,19.81500000000005,9.923547744750977,2
Borehole/Tubewell,Well,Hand Pump - Afridev,Busia,Teso North,Ang'Urai North,Non-Functional,19871.53229512067,2446.1949108160347,1576.9734904752115,42436.61987999664,6626.7558881037785,1280.0,457.0,0.35703125,1.5233333333333334,25.38079527160124,0.738829,34.365589,4.905233860015869,0.76315,24.63000000000005,3.739392042160034,2
Borehole/Tubewell,Well,Hand Pump,Homa Bay,Suba,Ruma-Kaksingri,Non-Functional,59629.40591173057,5681.201717000418,4073.195429204628,61189.34753158218,19937.488779926167,553.0,553.0,1.0,1.8433333333333333,21.75521600248416,-0.60159,34.22224,2.0664501190185547,0.7994,23.410000000000025,1.162997484207153,1
Protected Well,Well,Public Tapstand,Nyamira,North Mugirango,Itibo,"Functional, not in use",21600.40985127312,1559.6887052337956,377.0891296467055,28403.281053707826,6748.852868435228,2036.0,1366.0,0.6709233791748527,4.553333333333334,67.5619512919165,-0.521103,34.976132,3.9923408031463614,0.7986500000000001,21.49000000000001,7.069089889526367,2
Protected Well,Well,Hand Pump,Kisumu,Nyando,Kobura,Functional,7656.4117240588,4284.440757551679,3145.146383062828,14091.478020715727,5925.109218037231,2226.0,78.0,0.0350404312668463,0.26,24.96816742020286,-0.143539,34.874157,1.9963011741638184,0.6575000000000001,26.375000000000057,4.226799011230469,1
Protected Well,Well,Public Tapstand,Busia,Nambale,Nambale Township,"Functional, not in use",166.30196982612563,8379.252114577352,960.1520977694498,17020.65104364126,14701.769075808645,3761.0,560.0,0.1488965700611539,1.8666666666666667,67.96779734457265,0.450359,34.242433,5.543973445892334,0.66755,24.890000000000043,12.581746101379396,3
Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Makueni,Mbooni,Kiteta/Kisau,"Functional, needs repair",12408.920169687106,8837.565367443342,1438.2373511356984,24884.36445600945,12223.784336897172,1009.0,986.0,0.977205153617443,1.1566666666666667,67.83937274769593,-1.56069,37.486246,0.2831241488456726,0.54945,24.55000000000001,3.2570080757141118,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Matungu,Khalaba,Non-Functional,3107.2544855730293,6943.067380861493,7341.746860316185,29923.88077326818,5541.69279287549,1957.0,926.0,0.4731732243229433,3.0866666666666664,92.83092914241848,0.465835,34.55154,5.213695049285889,0.7442000000000001,24.08500000000004,5.643328666687012,3
Piped Water,Piped Water,Public Tapstand,Kisumu,Kisumu Central,Nyalenda B,"Functional, not in use",2780.038832572304,1178.043780969218,566.6780012347665,2591.4039189171203,11241.239794147788,2156.5,341.0,0.1812778603268945,1.1566666666666667,67.75389118766773,-0.126287,34.755842,2.181211471557617,0.5551,25.860000000000014,99.35687255859376,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Khwisero,Kisa East,Non-Functional,8420.748322393942,1858.8866047257984,3021.9671084271963,21514.28513918982,5540.638086350944,2228.0,225.0,0.1009874326750448,0.75,92.24753932455415,0.133273,34.626938,5.03231143951416,0.80835,23.605000000000015,6.928314685821533,1
Borehole/Tubewell,Well,Public Tapstand,Busia,Teso South,Amukura Central,"Functional, not in use",6689.4995381540175,7063.656622876694,803.3265695517572,19334.690627791417,13650.796214826809,2238.0,214.0,0.0956210902591599,0.7133333333333334,67.5619512919165,0.535245,34.250651,5.55169153213501,0.7395,24.340000000000032,3.869872808456421,1
Undefined Well,Well,Public Tapstand,Makueni,Makueni,Mavindini,"Functional, not in use",27714.511309158446,15425.050788399176,8494.21046703778,57743.86269172352,27813.33270633649,187.0,107.0,0.5721925133689839,0.3566666666666667,67.88215396207407,-1.865768,37.864144,0.0166950412094593,0.38215,30.095000000000027,0.8176231384277344,1
Undefined Well,Well,Public Tapstand,Busia,Budalangi,Bunyala North,"Functional, needs repair",25730.893582974768,3953.431651860907,465.8297873750605,37736.069533716734,25759.432772399137,2170.0,309.0,0.1423963133640553,1.03,67.83937274769593,0.131803,34.029901,2.181748628616333,0.7187,24.77000000000004,6.2277021408081055,2
Piped Water,Piped Water,Hand Pump,Kiambu,Juja,Murera,Functional,2731.393198565853,584.9589749204024,647.3551512575918,16626.64709146669,1423.179432860999,2156.5,341.0,0.1812778603268945,1.1566666666666667,25.930692183315685,-1.143858,36.972778,0.5927754640579224,0.4904,25.37666666666672,24.76244735717773,2
Protected Well,Well,Motorized Pump - Electric,Migori,Rongo,South Kamagambo,Non-Functional,25100.64537917404,7002.769164517767,669.1704528231295,25656.37532602588,7836.338689631726,2202.0,566.0,0.257039055404178,1.8866666666666667,94.15708138374455,-0.828432,34.599945,3.1799232959747314,0.76585,22.55000000000001,4.018670082092285,1
Borehole/Tubewell,Well,Hand Pump,Homa Bay,Rangwe,Kagan,Non-Functional,25133.25591710416,5093.427004035768,9213.515958365952,26718.82115942205,9618.017343912148,1763.0,811.0,0.4600113442994895,2.703333333333333,22.66521250097967,-0.5136,34.58433,2.577538251876831,0.6963,25.39500000000004,3.4233522415161133,2
Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Makueni,Kaiti,Ukia,"Functional, not in use",28096.71728461273,2679.5197196788185,607.2159203904506,33899.807600545864,8099.885010932525,1224.0,1224.0,1.0,1.1566666666666667,67.83937274769593,-1.735304,37.484182,0.4811007380485534,0.6368,21.840000000000032,2.981530904769897,0
Protected Well,Well,Hand Pump,Kisumu,Nyando,Kobura,Functional,8127.386587537611,4062.937864829432,1991.9678605204165,14044.538447185903,6257.188693502515,1485.0,280.0,0.1885521885521885,0.9333333333333332,25.662358235204792,-0.167105,34.863041,1.9963011741638184,0.6451,27.305000000000007,3.586488723754883,1
Piped Water,Piped Water,Hand Pump,Kajiado,Kajiado South,Kimana,"Functional, not in use",48.65156154452762,4391.476872891689,15010.6617547829,65289.747060732,12356.1336790882,2156.5,341.0,0.1812778603268945,1.1566666666666667,26.070017983994937,-2.791096,37.536827,0.0,0.38545,28.095000000000027,6.590784072875977,2
Piped Water,Piped Water,Public Tapstand,Kisumu,Kisumu Central,Nyalenda B,"Functional, not in use",2124.122281708476,1128.8101225083972,278.781544569888,2050.1618856478376,10671.588899310951,2156.5,341.0,0.1812778603268945,1.1566666666666667,67.75389118766773,-0.12075,34.759194,2.181211471557617,0.3426,27.41500000000002,131.02728271484375,2
Protected Well,Well,Motorized Pump - Electric,Migori,Uriri,North Kanyamkago,Non-Functional,39007.34138943112,19034.716624054527,132.65994305102052,39815.128023023935,7702.593112930683,1863.0,877.0,0.4707461084272678,2.9233333333333333,87.93194853694935,-0.872299,34.472286,2.8577492237091064,0.733,23.08500000000004,4.451070308685303,1
Protected Well,Well,Motorized Pump - Electric,Busia,Butula,Marachi Central,Non-Functional,5285.956632293361,938.4508373188764,4848.6864470230375,22451.9711929618,5650.20348615039,2408.0,151.0,0.0627076411960132,0.5033333333333333,90.49074712828224,0.334277,34.24263,5.273308753967285,0.78925,24.74000000000001,6.090117454528809,2
Protected Well,Well,Public Tapstand,Siaya,Ugenya,Ukwala,"Functional, not in use",7251.192138210506,560.1494060929671,929.105426657419,35790.22205931634,9191.017177172918,2145.0,482.0,0.2247086247086247,1.606666666666667,67.7752514743934,0.169071,34.214784,3.701059103012085,0.7465,25.105000000000015,5.196035385131836,2
Borehole/Tubewell,Well,Hand Pump,Homa Bay,Suba,Gwassi South,Non-Functional,62864.48683703861,11987.616708369018,710.9131028415878,64322.8940282944,29602.111172088466,1144.0,996.0,0.8706293706293706,3.32,21.76893538876307,-0.68903,34.19027,2.0160748958587646,0.75785,25.06,1.4615094661712646,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama South,Non-Functional,6457.078856940073,8330.812699761347,201.714203910868,34147.880857688724,5912.8472553277925,2353.0,130.0,0.0552486187845303,0.4333333333333333,95.29168608539447,0.177183,34.461922,5.61196231842041,0.7706500000000001,23.840000000000032,6.746750354766846,1
Borehole/Tubewell,Well,Public Tapstand,Kakamega,Shinyalu,Isukha South,"Functional, needs repair",9429.175540928623,8803.155954614449,1817.45807898822,9713.080980918769,1364.4748237744575,2640.0,204.0,0.0772727272727272,0.68,67.73253763292519,0.202411,34.784024,6.13734245300293,0.77725,22.79000000000002,9.535054206848145,1
Piped Water,Piped Water,Public Tapstand,Kisumu,Kisumu East,Manyatta 'B',"Functional, needs repair",1352.3234435973895,790.209412042714,2063.6020083174703,4152.952527927893,8143.942184919762,2156.5,341.0,0.1812778603268945,1.1566666666666667,67.7752514743934,-0.086368,34.787669,2.3275463581085205,0.53445,29.21000000000004,156.8314666748047,2
Protected Well,Well,Motorized Pump - Electric,Busia,Matayos,Matayos South,Non-Functional,2130.1418140464875,6621.557079629756,3178.3553036323865,16295.5488799152,6740.253704415864,2050.0,175.0,0.0853658536585365,0.5833333333333334,92.80167222015916,0.363498,34.194126,5.455283164978027,0.75485,25.125000000000057,5.5643486976623535,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama North,Non-Functional,8099.095706787581,5969.99555662585,434.3558871843954,19175.65352341872,3309.432145786486,3105.0,178.0,0.0573268921095008,0.5933333333333334,93.2414958586386,0.230502,34.585918,6.020668029785156,0.77485,23.305000000000007,8.694896697998047,1
